weight,age,height,size
67,23,160.02,L
71,28,170.18,XL
75,28,167.64,XL
59,38,177.8,M
74,34,170.18,L
53,41,162.56,M
54,25,162.56,M
69,46,172.72,XL
58,47,172.72,M
57,49,162.56,M
52,25,165.1,S
56,38,162.56,M
61,29,170.18,M
78,31,175.26,L
71,28,170.18,XL
64,26,170.18,L
52,46,157.48,S
54,31,162.56,S
65,55,160.02,L
71,26,170.18,L
56,48,162.56,M
63,22,172.72,M
52,37,165.1,S
55,54,165.1,M
52,34,159.86,S
45,34,152.4,S
71,29,170.18,L
58,35,165.1,M
54,38,165.1,M
76,28,177.8,XL
56,30,172.72,M
54,20,172.72,S
58,37,175.26,M
63,41,154.94,L
63,28,165.1,M
49,18,159.86,S
55,35,167.64,M
69,27,167.64,L
52,33,160.02,S
72,31,167.64,XL
73,23,167.64,XL
48,36,160.02,S
67,28,162.56,L
53,32,160.02,M
76,34,175.26,XL
59,38,177.8,M
61,31,170.18,M
58,36,165.1,M
52,31,152.4,M
68,41,167.64,L
53,36,170.26,S
78,40,177.8,XL
74,37,170.18,L
56,32,154.94,M
69,29,162.56,L
63,32,172.72,M
61,29,175.26,M
58,45,170.18,M
49,34,160.02,S
58,31,165.1,M
61,28,157.48,L
74,29,175.26,L
63,32,175.26,M
53,32,160.02,M
71,42,175.26,XL
61,42,167.64,L
54,24,170.18,S
56,38,160.02,M
71,32,167.64,L
80,29,175.26,XL
55,51,165.1,M
61,29,165.1,M
68,38,165.1,XL
53,48,154.94,M
57,26,162.56,M
58,32,167.64,M
58,50,162.56,M
72,32,172.72,XL
69,31,167.64,L
53,41,162.56,M
67,27,177.8,L
54,31,170.18,S
58,28,165.1,M
69,27,170.18,L
54,22,165.1,S
61,38,162.56,M
69,24,170.18,L
51,34,154.94,S
72,39,165.1,XL
69,32,165.1,L
64,41,167.64,L
52,29,162.56,S
61,33,165.1,M
78,48,175.26,XL
54,28,165.1,S
73,33,167.64,XL
63,41,165.1,M
61,42,167.64,L
45,35,162.56,S
60,45,170.18,M
68,34,167.64,XL
55,25,165.1,M
52,33,165.1,M
45,24,162.56,S
58,19,170.18,M
56,32,165.1,M
71,30,170.18,L
80,46,175.26,XL
52,29,152.4,M
70,27,170.18,XL
61,27,170.34,M
56,28,154.94,M
61,31,162.56,M
56,30,165.1,M
58,52,167.64,M
62,32,165.1,M
54,46,160.02,M
82,35,185.42,XL
76,30,175.26,XL
77,27,175.26,XL
57,34,167.64,M
56,51,160.02,M
52,32,157.48,S
63,29,160.02,XL
58,41,165.1,M
78,33,177.8,XL
61,31,157.48,L
61,27,175.26,M
72,28,160.02,XL
56,31,165.1,M
48,29,157.48,S
56,45,157.48,M
61,36,160.02,M
52,32,165.1,S
54,26,162.56,S
58,25,160.02,M
60,27,162.56,M
56,52,157.48,M
69,27,167.64,L
69,34,170.18,L
54,34,165.1,S
54,29,160.02,M
71,34,172.72,XL
63,43,160.02,XL
56,29,160.02,M
68,33,162.56,XL
58,49,162.56,M
50,53,162.02,M
65,35,160.02,XL
75,51,167.64,XL
49,39,157.48,S
72,36,175.26,XL
56,32,157.48,M
76,23,172.72,XL
63,34,170.18,M
65,50,162.56,L
49,44,172.72,S
73,44,175.26,XL
47,43,157.48,S
63,30,160.02,L
68,34,167.64,XL
47,32,160.02,S
52,36,162.56,M
58,31,160.02,M
74,31,167.64,XL
70,25,167.64,L
75,30,167.64,XL
69,35,172.72,L
54,28,160.02,M
57,32,167.64,M
54,52,167.64,S
56,49,160.02,M
54,32,167.64,S
77,29,167.48,XL
51,42,160.02,S
58,28,160.02,M
79,30,172.72,XL
72,27,162.56,L
75,37,167.64,XL
71,35,170.18,L
61,35,162.56,M
60,38,160.02,M
79,27,167.48,XL
58,26,157.48,M
71,33,170.18,XL
56,41,165.1,M
61,54,170.18,L
63,38,165.1,M
58,55,160.02,M
52,32,165.1,S
49,33,170.18,S
49,31,167.64,S
58,31,167.64,M
53,33,162.56,S
71,31,170.18,L
54,30,167.64,S
58,31,165.1,M
58,40,170.18,M
62,44,167.64,L
58,29,165.1,M
71,31,165.1,L
69,36,172.72,L
53,33,162.56,S
73,39,172.72,XL
64,29,157.48,L
65,34,160.02,L
61,30,162.56,M
61,31,160.02,M
56,44,162.56,M
54,40,162.56,M
58,26,160.02,M
73,34,167.64,XL
73,33,172.72,XL
56,37,162.56,M
54,29,167.64,M
75,32,170.18,XL
67,37,162.56,L
69,38,165.1,L
58,34,167.64,M
65,25,154.94,L
74,40,175.26,L
71,27,177.8,L
72,33,167.64,XL
52,23,160.02,S
56,37,160.02,M
67,25,165.1,L
54,28,162.56,M
61,35,170.18,M
76,24,175.26,XL
47,36,170.18,S
52,36,167.64,S
53,37,157.48,S
67,36,172.72,L
63,32,160.02,XL
73,38,172.72,L
54,31,167.64,S
54,31,172.72,S
74,29,177.8,L
61,32,162.56,M
60,27,167.64,M
71,36,172.72,L
71,40,162.56,XL
57,49,165.1,M
55,28,167.64,M
67,30,167.64,L
73,28,170.18,XL
49,33,165.1,S
61,29,172.72,M
63,28,172.88,M
56,41,154.94,M
54,32,167.64,S
69,30,164.94,XL
52,30,167.64,S
65,32,175.26,M
82,29,177.8,XL
53,54,160.02,M
61,29,165.1,M
58,30,160.02,M
76,27,180.34,XL
53,32,157.48,S
70,36,167.64,XL
76,43,177.8,XL
54,29,162.56,S
71,33,180.34,XL
71,37,175.26,L
61,34,167.64,M
47,31,152.4,S
75,28,167.64,XL
49,32,165.1,S
71,40,170.18,L
71,36,162.56,XL
43,28,162.56,S
63,48,162.56,M
68,40,167.64,XL
68,35,167.64,XL
58,31,160.02,M
54,28,157.48,M
56,34,165.1,M
67,33,160.02,L
75,32,177.8,XL
54,27,160.02,M
68,28,160.02,XL
65,22,170.18,M
56,32,162.56,M
56,47,165.1,M
76,28,177.8,L
71,29,164.94,XL
63,37,154.94,L
72,30,165.1,L
61,33,175.26,M
52,37,170.26,S
69,31,170.18,L
71,45,172.72,XL
54,32,162.56,M
60,49,170.18,L
54,41,164.94,S
55,41,162.56,M
71,27,167.48,XL
64,34,170.18,M
56,36,154.94,M
63,32,167.64,M
58,29,167.64,M
74,28,167.64,XL
67,29,165.1,XL
54,38,160.02,M
54,28,160.02,S
76,24,170.18,XL
64,26,177.8,M
54,31,164.94,S
57,36,162.56,M
71,30,177.8,L
71,33,170.18,XL
68,31,162.56,XL
56,36,162.56,M
61,32,170.18,M
64,31,167.64,L
56,41,157.48,M
70,48,162.56,XL
56,22,162.56,M
71,29,170.18,L
53,30,152.4,M
57,33,172.72,M
43,46,152.4,S
69,26,172.72,XL
55,42,157.48,M
58,31,167.64,M
79,28,159.86,XL
73,33,172.72,XL
54,32,167.48,S
53,36,157.48,S
70,30,170.18,XL
68,41,162.56,L
66,39,172.72,XL
56,27,152.4,L
70,29,162.56,XL
64,36,175.26,L
61,36,160.02,M
61,26,170.18,M
45,32,152.4,S
65,25,162.56,XL
74,30,170.18,L
54,32,170.18,M
61,45,172.72,M
73,28,172.72,XL
54,35,157.48,M
73,36,167.48,XL
49,24,165.1,S
54,34,162.56,S
77,60,167.48,XL
58,44,157.48,M
61,20,175.26,M
74,39,167.64,XL
63,24,170.18,M
61,31,165.1,M
68,28,165.1,L
55,27,152.4,M
58,33,162.56,M
58,31,162.56,M
64,52,162.56,XL
63,54,172.72,M
54,56,162.56,S
71,33,160.02,XL
71,36,167.64,L
49,31,165.1,S
71,22,172.72,XL
58,31,167.64,M
61,25,175.26,M
70,33,170.18,L
51,26,154.4,M
69,29,162.56,L
71,31,167.64,XL
65,41,162.56,L
58,29,157.48,M
61,33,160.02,M
69,32,162.56,L
50,31,157.48,S
78,34,185.42,XL
64,32,167.64,L
66,36,170.18,XL
61,30,167.64,M
61,34,157.48,L
54,24,160.02,S
53,28,160.02,S
49,53,160.02,S
54,29,165.1,M
58,31,165.1,M
56,40,165.1,M
58,30,165.1,M
65,29,162.56,XL
61,30,157.48,L
57,26,167.64,M
56,33,165.1,M
64,42,170.18,L
68,30,167.64,XL
68,31,167.64,XL
65,28,160.02,L
71,51,170.18,L
54,32,162.56,S
53,23,162.8,S
67,33,167.64,L
56,31,165.1,M
53,33,165.1,S
49,27,162.56,S
73,34,170.18,XL
65,28,160.02,L
58,31,165.1,M
61,30,167.64,M
65,47,162.56,XL
70,36,165.1,XL
52,23,160.02,S
72,34,172.72,L
76,32,172.72,XL
69,34,170.18,XL
53,31,157.48,S
54,30,165.1,S
58,36,172.72,M
54,48,162.56,S
49,31,170.18,S
57,47,160.02,M
58,34,160.02,M
69,50,172.72,L
61,31,165.1,M
72,31,172.72,XL
56,28,162.56,M
78,35,172.72,XL
58,31,160.02,M
63,25,167.64,M
56,39,165.1,M
52,34,165.1,S
67,32,167.64,L
72,38,165.1,XL
69,32,172.72,L
71,29,167.64,L
52,31,160.02,M
56,60,170.18,M
80,38,177.8,XL
72,41,160.02,XL
61,41,162.56,M
56,31,165.1,M
79,28,167.48,XL
65,30,177.8,M
54,22,170.18,M
49,32,160.02,S
65,26,162.56,XL
62,33,172.72,L
61,34,175.26,M
47,36,170.18,S
52,36,162.56,S
62,42,170.34,M
61,34,177.8,M
56,30,170.18,M
76,42,175.26,XL
76,38,177.8,XL
61,32,165.1,M
63,44,170.18,M
61,52,157.48,L
69,20,175.26,XL
61,30,170.18,M
67,44,177.8,L
68,31,162.56,L
54,32,160.02,M
61,37,167.64,M
56,32,157.48,M
54,20,170.18,M
55,44,162.56,M
50,39,157.48,S
72,29,160.02,XL
68,29,172.72,L
54,27,175.26,S
56,24,167.64,M
74,32,172.72,XL
64,47,170.18,L
58,51,167.64,M
65,30,172.72,M
67,26,162.56,L
58,33,160.02,M
52,32,165.1,S
61,31,167.64,M
64,40,170.18,L
52,27,170.18,S
54,45,167.48,S
50,31,165.1,S
77,43,164.94,XL
49,21,154.94,S
58,29,157.48,M
63,30,170.18,M
63,26,170.34,M
68,38,172.72,L
75,41,167.64,XL
63,37,165.1,M
56,50,170.18,M
65,31,157.48,L
62,41,160.02,L
54,26,157.48,M
61,21,165.1,M
68,63,162.56,XL
62,36,160.02,XL
52,30,157.48,S
40,30,154.94,S
71,20,172.72,XL
63,32,160.02,XL
67,37,162.56,L
62,33,160.02,XL
73,30,170.18,XL
67,33,160.02,L
75,46,167.64,XL
52,26,157.48,S
52,36,160.02,M
54,33,152.4,M
54,29,164.94,S
50,27,160.02,S
70,45,160.02,XL
53,29,152.4,M
79,27,167.48,XL
58,28,160.02,M
73,36,167.64,XL
62,57,160.02,XL
61,23,157.48,L
67,27,177.8,L
56,31,160.02,M
65,30,160.02,L
49,22,152.4,S
69,48,172.72,XL
50,24,160.02,S
56,32,165.1,M
58,30,167.64,M
73,42,167.48,XL
56,47,165.1,M
56,34,162.56,M
72,39,172.72,XL
57,31,162.56,M
69,34,162.56,L
80,32,175.26,XL
71,26,167.64,L
52,26,170.18,S
56,36,170.18,M
75,36,167.64,XL
71,37,175.26,L
68,29,162.56,L
65,39,162.56,XL
67,28,170.18,L
61,25,162.56,M
76,44,170.18,XL
68,30,167.64,L
69,33,177.8,L
56,31,160.02,M
58,24,165.1,M
64,31,170.18,L
68,28,157.48,L
54,30,167.48,S
56,41,167.64,M
68,46,165.1,L
61,29,162.56,M
52,31,162.56,M
82,27,182.88,XL
63,31,157.48,L
61,21,170.18,M
65,26,172.72,M
68,34,167.64,XL
52,19,167.64,M
54,43,167.48,S
52,24,162.56,S
53,48,160.02,M
65,32,160.02,L
56,39,165.1,M
73,26,172.72,XL
78,40,160.02,XL
58,38,172.72,M
60,31,170.18,M
68,34,167.64,L
71,32,175.26,XL
49,29,152.4,S
65,28,162.56,XL
53,33,152.4,M
56,29,160.02,M
56,38,154.94,M
78,28,172.72,XL
65,27,170.18,M
54,28,165.1,S
55,35,160.02,M
58,29,162.56,M
72,25,167.64,XL
65,35,160.02,L
74,42,160.02,XL
63,19,160.02,XL
50,53,162.02,M
58,20,157.48,M
52,39,157.48,S
61,37,175.26,M
73,25,172.72,XL
75,34,167.64,XL
63,22,160.02,L
53,32,170.18,S
61,27,165.1,M
58,28,172.72,M
54,30,160.02,S
69,42,170.18,XL
68,36,167.64,XL
59,20,165.1,M
54,45,162.56,M
49,30,154.94,S
53,31,160.02,S
58,25,170.18,M
49,33,165.1,S
54,36,160.02,S
74,31,167.64,XL
76,23,172.72,XL
69,36,170.18,L
58,24,167.64,M
75,28,167.64,XL
63,59,160.02,XL
69,31,167.48,XL
52,29,160.02,S
51,29,162.4,S
59,30,170.18,M
53,26,162.56,M
68,29,165.1,XL
52,30,170.18,S
73,19,180.34,XL
49,31,160.02,S
61,40,165.1,M
72,33,170.18,XL
55,53,170.18,M
49,30,165.1,S
52,23,160.02,S
54,33,172.72,S
54,35,162.56,S
57,32,162.56,M
67,56,175.26,L
72,26,167.64,XL
66,40,175.26,L
76,24,175.26,XL
77,53,167.48,XL
65,34,162.4,XL
48,33,152.4,S
71,34,162.4,XL
57,27,162.56,M
69,30,167.64,L
72,32,165.1,XL
71,33,172.72,XL
65,34,170.18,M
69,31,172.72,L
72,57,167.64,XL
52,34,157.48,S
71,37,164.94,XL
72,43,162.56,XL
54,49,165.1,M
54,40,162.56,S
67,24,167.64,L
58,35,167.64,M
52,27,160.02,S
67,28,162.56,L
57,61,167.64,M
65,26,160.02,XL
51,29,157.48,S
71,37,172.72,L
66,45,162.56,XL
69,33,165.1,L
67,37,167.64,L
51,20,159.86,S
63,28,172.88,M
49,34,160.02,S
54,37,165.1,M
54,27,170.18,M
52,32,162.56,S
74,42,175.26,L
69,31,165.1,L
58,26,157.48,M
65,50,162.56,XL
52,30,170.18,S
71,30,170.18,L
46,54,160.02,S
49,35,154.94,S
76,36,170.18,XL
79,28,175.26,XL
70,33,162.56,XL
56,34,167.64,M
53,51,157.48,M
65,35,170.18,L
48,44,162.56,S
69,30,170.18,L
61,27,177.8,M
58,32,154.94,L
65,38,160.02,L
49,30,157.48,S
71,49,167.64,XL
75,46,167.64,XL
54,30,170.18,S
73,38,175.26,XL
49,36,162.56,S
61,41,157.48,L
53,30,165.1,S
70,45,175.26,L
58,30,170.18,M
52,41,170.18,S
58,33,170.18,M
64,31,167.64,L
68,37,172.72,L
69,31,162.56,L
58,34,175.26,M
49,41,157.48,S
53,31,167.64,S
58,28,170.18,M
63,28,160.02,L
57,29,157.48,M
56,34,170.18,M
69,32,167.64,L
58,34,167.64,M
61,31,170.18,M
77,27,175.26,XL
80,27,180.34,XL
63,31,170.18,M
62,30,170.18,M
54,41,160.02,S
54,24,167.48,S
53,48,162.8,S
61,39,165.1,M
45,28,149.86,S
71,33,167.64,XL
69,29,165.1,L
70,29,170.18,L
67,22,170.18,L
54,27,162.56,M
76,23,172.72,XL
51,36,154.94,M
58,32,170.18,M
53,42,170.26,S
56,30,162.56,M
56,32,170.18,M
81,34,162.4,XL
56,39,160.02,M
54,20,160.02,S
76,35,177.8,XL
65,32,162.56,XL
74,35,172.72,XL
56,30,162.56,M
68,32,160.02,L
61,31,175.26,M
69,25,177.8,L
58,36,165.1,M
67,29,167.64,L
54,42,157.48,M
71,34,172.72,XL
52,30,160.02,S
69,32,170.18,XL
69,26,164.94,XL
68,38,165.1,XL
56,30,154.94,M
72,33,170.18,XL
58,27,162.56,M
71,29,177.8,L
61,29,162.56,M
56,27,165.1,M
73,35,175.26,XL
52,28,162.56,M
52,33,167.64,S
68,23,162.56,XL
54,28,167.48,S
61,33,170.18,M
47,39,157.48,S
73,47,175.26,XL
55,22,165.1,M
54,40,175.26,S
61,33,172.72,M
65,40,167.64,M
54,50,160.02,S
58,34,165.1,M
52,38,167.64,S
76,36,170.18,XL
54,34,154.94,M
56,31,167.64,M
63,23,165.1,M
63,42,167.64,L
52,27,157.48,M
70,37,170.18,L
58,34,160.02,M
52,34,162.56,S
80,33,177.8,XL
72,41,167.64,L
61,28,167.64,M
54,37,167.64,M
62,32,160.02,XL
63,29,162.56,M
78,24,177.8,L
72,39,172.72,XL
62,32,167.64,M
67,34,175.26,L
46,48,152.4,S
70,38,162.56,L
64,31,170.18,L
52,36,167.64,S
76,26,172.72,XL
66,32,172.72,XL
68,38,167.64,L
57,33,170.18,M
54,32,167.8,S
52,29,157.48,S
53,29,160.02,S
45,30,162.56,S
56,32,160.02,M
67,30,160.02,L
61,24,167.64,M
71,29,164.94,XL
53,45,162.56,S
54,28,170.18,S
79,43,170.18,XL
64,32,170.18,L
63,25,167.64,M
45,34,157.48,S
69,28,162.4,XL
61,26,177.8,M
54,28,167.48,S
70,23,160.02,XL
48,36,162.56,S
71,36,170.18,XL
69,34,170.18,L
56,56,167.64,M
58,40,175.26,M
69,29,167.64,L
75,26,167.64,XL
55,26,170.18,M
58,34,162.56,M
71,32,175.26,L
54,39,162.56,M
72,21,172.72,XL
66,36,165.1,L
61,26,170.18,M
58,46,165.1,M
65,34,170.18,M
53,42,167.64,S
61,37,167.64,M
54,27,167.48,S
72,29,160.02,XL
54,30,165.1,S
63,35,172.72,M
77,31,177.8,L
76,35,172.72,L
73,34,162.4,XL
56,27,160.02,M
57,35,170.18,M
56,26,170.18,M
53,29,160.02,S
66,40,167.64,L
59,43,170.18,M
40,31,149.86,S
52,35,165.1,S
72,29,165.1,XL
62,32,165.1,M
67,47,162.56,L
54,35,165.1,S
52,40,172.72,S
79,39,175.26,XL
52,43,154.94,M
61,29,165.1,M
69,35,172.72,L
70,33,167.48,XL
63,28,160.02,L
54,28,167.48,S
56,33,167.64,M
72,29,175.26,L
63,34,165.1,M
54,29,162.56,M
51,29,154.94,M
74,23,175.26,XL
69,47,167.64,L
58,21,170.18,M
47,30,149.86,S
58,30,160.02,M
54,38,162.56,S
58,25,170.18,M
54,24,165.1,S
76,23,172.72,XL
64,26,152.4,L
73,38,167.64,XL
49,26,162.56,S
58,30,165.1,M
54,31,160.02,S
64,31,167.64,L
48,43,162.56,S
68,30,167.64,XL
67,29,175.26,L
54,28,167.48,S
54,34,170.18,M
68,37,165.1,XL
58,34,160.02,M
65,42,162.56,XL
51,41,160.02,S
49,27,165.1,S
61,26,152.4,L
73,26,170.18,XL
65,27,165.1,M
63,35,172.72,M
48,24,157.48,S
47,33,154.94,S
61,32,162.56,M
58,28,162.56,M
62,28,165.1,M
74,36,170.18,XL
65,33,170.18,M
65,28,160.02,XL
76,31,172.72,XL
72,31,172.72,XL
54,25,157.48,M
47,32,165.1,S
64,46,170.18,M
58,30,165.1,M
52,37,160.02,M
71,46,170.18,XL
68,21,167.64,XL
54,31,162.56,S
75,28,164.94,XL
54,35,167.48,S
52,30,167.64,S
53,29,162.56,S
68,30,167.64,XL
45,27,162.56,S
50,33,160.02,S
62,42,162.56,M
57,39,172.72,M
49,38,154.94,S
53,33,157.48,S
54,35,162.56,M
69,24,170.18,L
54,28,165.1,S
49,38,162.56,S
52,32,162.56,S
73,44,167.64,XL
54,20,162.56,S
68,37,167.64,L
67,34,172.72,L
62,53,157.48,L
60,33,165.1,M
71,32,170.18,XL
57,31,157.48,M
69,37,167.64,XL
43,30,157.48,S
50,31,162.56,S
49,39,160.02,S
69,30,172.72,L
70,43,167.64,L
70,33,162.56,XL
63,45,160.02,XL
63,38,172.72,M
77,30,167.48,XL
73,35,170.18,XL
76,31,172.72,XL
69,31,162.56,L
54,34,162.56,S
54,35,167.64,M
75,47,177.8,L
58,28,167.64,M
79,33,172.72,XL
65,35,160.02,XL
56,31,167.64,M
64,30,170.18,L
61,47,162.56,M
80,35,177.8,XL
65,30,162.56,XL
53,29,157.48,S
67,31,175.26,L
68,28,167.64,XL
54,31,172.72,S
58,40,170.18,M
53,29,170.18,S
75,28,170.18,XL
67,29,167.64,L
72,32,162.56,XL
47,24,167.64,S
61,37,177.8,M
70,30,167.64,L
77,40,167.48,XL
52,40,172.72,S
55,26,170.18,M
54,33,165.1,S
69,28,167.64,L
69,33,177.8,L
69,29,170.18,L
57,36,167.64,M
71,38,172.72,L
55,32,165.1,M
61,45,160.02,M
54,34,154.94,M
56,28,160.02,M
57,35,162.56,M
80,31,185.42,XL
63,39,170.18,M
53,34,160.02,M
77,48,170.18,XL
73,34,175.26,XL
71,28,170.18,XL
59,29,160.02,M
58,28,167.64,M
52,32,154.94,S
58,34,162.56,M
75,25,167.64,XL
56,45,157.48,M
71,35,167.64,L
64,29,167.64,L
78,32,177.8,XL
70,26,170.18,XL
74,37,170.18,L
58,32,165.1,M
56,33,157.48,M
59,23,175.26,M
63,36,167.64,M
54,36,165.1,M
58,31,167.64,M
58,38,167.64,M
69,32,175.26,L
68,39,167.64,L
76,29,175.26,L
78,26,182.88,XL
54,35,157.48,M
58,34,162.56,M
61,34,167.64,M
64,27,162.56,XL
71,45,172.72,XL
54,22,165.1,S
61,37,165.1,M
82,43,164.94,XL
58,32,165.1,M
70,35,159.86,XL
54,34,160.02,M
54,32,160.02,M
61,25,165.1,M
54,28,170.18,S
54,31,170.18,S
61,42,157.48,L
72,28,167.64,XL
55,35,162.56,M
59,27,165.1,M
58,51,162.56,M
75,25,175.26,XL
62,37,157.48,L
69,29,164.94,XL
47,43,157.48,S
55,55,167.64,M
61,19,165.1,M
68,44,162.56,XL
71,24,170.18,XL
48,63,154.94,S
78,31,172.72,XL
56,35,157.48,M
71,33,180.34,XL
61,53,172.72,M
69,37,177.8,XL
78,30,177.8,L
63,43,172.72,M
53,35,170.18,S
52,43,165.1,M
65,28,162.56,XL
63,29,157.48,L
65,30,167.64,M
66,37,167.64,L
77,33,167.64,XL
58,37,165.1,M
80,28,177.8,XL
73,43,175.26,XL
64,28,167.64,L
54,27,160.02,S
61,26,170.18,M
73,26,170.18,XL
73,29,167.64,XL
65,47,162.56,XL
78,27,177.8,L
50,41,162.56,M
71,35,165.1,L
56,23,160.02,M
53,36,165.1,M
54,24,167.48,S
78,40,175.26,XL
58,38,167.64,M
69,27,172.72,XL
69,29,165.1,L
68,33,162.56,L
54,26,162.56,S
69,38,167.64,L
61,50,162.56,M
69,35,180.34,XL
58,31,170.18,M
65,49,160.02,L
72,24,170.18,L
63,27,175.26,M
52,33,165.1,S
53,39,162.56,M
64,33,170.34,M
76,34,175.26,XL
68,29,167.64,XL
54,36,160.02,M
67,38,170.18,L
69,36,162.56,L
58,26,170.18,M
61,31,162.56,M
52,33,160.02,S
75,42,167.64,XL
54,31,154.94,M
76,23,177.8,L
69,27,165.1,L
67,29,160.02,L
67,25,162.56,L
49,29,157.48,S
69,36,162.56,L
54,22,165.1,M
58,30,165.1,M
68,51,167.64,XL
56,29,160.02,M
57,37,160.02,M
69,47,167.64,L
59,34,167.64,M
71,31,167.64,XL
71,30,177.8,L
69,28,175.26,L
61,22,170.18,M
51,39,159.48,M
56,31,152.4,L
69,27,162.56,L
70,36,167.48,XL
56,55,172.72,M
71,27,177.8,L
76,37,177.8,XL
52,30,157.48,S
54,31,162.56,M
76,31,180.34,XL
72,35,170.18,XL
54,27,165.1,S
69,30,167.64,L
69,27,165.1,L
67,37,167.64,L
49,27,157.48,S
54,33,165.1,S
69,39,172.72,XL
56,29,170.18,M
76,31,170.18,XL
68,45,167.64,L
51,20,160.02,S
69,59,170.18,XL
74,39,162.56,XL
58,32,165.1,M
56,30,160.02,M
61,32,175.26,M
63,32,172.72,M
54,32,170.18,S
50,31,157.48,S
52,30,165.1,S
52,36,160.02,M
62,30,160.02,L
77,27,167.48,XL
69,31,170.18,L
65,29,165.1,M
54,35,157.48,M
58,29,167.64,M
52,36,160.02,M
54,31,157.48,M
58,37,162.56,M
73,37,170.18,XL
52,30,159.86,S
49,26,154.94,S
64,55,175.26,M
72,36,160.02,XL
65,26,172.72,M
61,38,157.48,L
55,27,165.1,M
56,29,172.72,M
67,43,170.18,L
64,41,175.26,M
68,31,165.1,L
71,27,165.1,L
58,32,165.1,M
71,35,167.48,XL
71,33,170.18,XL
53,57,165.1,M
63,35,172.72,M
70,31,167.64,XL
58,36,160.02,M
49,31,157.48,S
52,23,154.94,S
49,37,162.56,S
54,29,162.56,S
71,33,172.72,XL
77,32,167.48,XL
61,39,162.56,M
61,31,165.1,M
65,43,170.18,L
51,29,156.94,M
76,34,172.72,XL
55,29,157.48,M
61,32,170.18,M
74,39,175.26,XL
56,27,162.56,M
53,32,167.64,S
52,26,154.78,S
54,24,165.1,S
73,41,167.64,XL
53,47,157.48,S
71,28,162.4,XL
79,28,177.8,XL
70,28,177.8,L
52,32,160.02,S
56,34,165.1,M
61,25,165.1,M
58,27,170.18,M
58,28,165.1,M
53,32,160.02,S
59,54,154.94,L
73,40,172.72,XL
47,34,160.02,S
58,30,162.56,M
54,29,165.1,S
52,29,157.48,M
67,38,172.72,L
52,44,167.64,M
65,37,170.34,M
54,28,170.18,S
60,38,162.56,M
71,33,175.26,L
61,40,160.02,M
49,33,160.02,S
71,26,177.8,XL
63,25,165.1,M
58,25,167.64,M
74,29,177.8,L
69,31,167.64,L
54,65,162.56,M
61,31,162.56,M
69,34,170.18,L
61,32,162.56,M
65,34,172.88,M
64,36,160.02,XL
56,26,160.02,M
71,46,167.64,L
49,35,165.1,S
52,39,165.1,M
71,41,175.26,XL
63,27,152.4,L
54,38,162.56,M
52,31,157.48,M
70,28,170.18,XL
76,33,172.72,XL
54,37,170.18,S
61,28,160.02,M
57,30,157.48,M
61,41,170.18,M
67,27,162.56,L
46,48,152.4,S
52,28,157.48,S
56,42,167.64,M
58,53,170.18,M
74,28,172.72,XL
76,28,172.72,XL
69,36,170.18,XL
58,29,154.94,L
64,40,167.64,L
68,28,162.56,XL
54,39,162.56,M
67,36,162.56,L
59,27,172.72,M
61,42,160.02,M
56,30,165.1,M
53,41,162.56,S
71,24,165.1,L
52,38,165.1,S
68,28,170.18,XL
65,26,172.72,M
64,60,172.72,L
56,30,160.02,M
69,30,162.56,L
52,36,165.1,S
45,28,157.48,S
72,42,172.72,XL
67,39,162.56,L
54,27,170.18,S
72,25,160.02,XL
70,33,170.18,XL
49,34,160.02,S
70,32,165.1,XL
56,29,160.02,M
54,39,167.48,S
71,43,167.64,XL
62,30,167.64,M
80,24,175.26,XL
61,27,157.48,L
71,28,177.8,L
68,44,167.64,L
53,31,162.56,S
75,33,167.64,XL
67,32,167.64,L
60,28,160.02,M
53,24,157.48,S
71,26,172.72,L
78,27,177.8,L
56,33,167.64,M
76,36,180.34,XL
56,36,162.56,M
68,56,162.56,L
56,39,167.64,M
67,33,162.56,L
54,32,167.64,M
72,32,167.64,XL
63,53,165.1,M
56,25,167.64,M
56,56,152.4,L
54,28,157.48,M
60,28,177.8,M
53,34,160.02,S
56,28,162.56,M
56,45,165.1,M
61,30,167.64,M
54,32,170.18,M
58,26,167.64,M
54,29,162.56,S
69,32,175.26,L
52,34,162.56,M
65,27,172.72,M
67,31,162.56,L
68,55,167.64,XL
70,34,162.56,XL
72,31,167.64,XL
67,54,170.18,L
53,27,165.1,S
68,27,165.1,L
52,50,162.56,S
62,29,167.64,M
55,43,170.18,M
73,47,167.64,XL
58,38,167.64,M
68,30,165.1,L
69,24,170.18,L
56,26,167.64,M
52,34,160.02,S
70,25,165.1,L
69,25,177.8,L
58,29,157.48,M
54,29,154.94,M
55,26,170.18,M
54,30,162.56,M
63,34,157.48,L
58,41,157.48,M
65,45,170.18,L
65,29,162.56,XL
58,27,162.56,M
58,28,165.1,M
73,32,180.34,XL
68,35,162.56,L
80,32,175.26,XL
61,29,167.64,M
65,32,160.02,XL
73,33,165.1,XL
62,31,177.8,M
61,33,172.72,M
53,33,160.02,S
54,48,167.64,S
80,31,177.8,XL
58,30,167.64,M
72,30,170.18,XL
69,31,175.26,L
72,31,172.72,XL
63,51,175.26,M
52,28,162.56,S
60,37,167.64,M
76,36,175.26,XL
56,45,157.48,M
68,34,167.64,L
56,29,165.1,M
76,31,170.18,XL
69,33,167.64,L
71,30,175.26,L
