订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
DD201708167493497616244548337,E43A6E078A04228,6.5,6.5,70g乐事薯片原味,2017/6/23 22:29,C,已出货未退款,已提现,非饮料,膨化食品
DD201708167493898829612516455,E43A6E078A04228,1.6,1.6,2g韩国海牌海苔,2017/6/23 22:48,C,已出货未退款,已提现,非饮料,海味零食
DD2017080315313053F07BFD1D4F4,E43A6E078A04228,4,4,王老吉（罐）,2017/6/23 22:48,C,已出货未退款,已提现,饮料,茶饮料
DD201708167493630534853034688,E43A6E078A07631,3,3,13g无穷烤鸡小腿蜂蜜味,2017/6/23 22:49,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493535192643050571,E43A6E078A04172,16,16,健能酸奶,2017/6/23 22:50,A,已出货未退款,已提现,饮料,乳制品
DD201708167493630466488315495,E43A6E078A04172,6.5,6.5,红牛,2017/6/23 23:13,A,已出货未退款,已提现,饮料,功能饮料
DD201708167493630428147501797,E43A6E078A04134,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/23 23:14,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493630389059916018,E43A6E078A04228,15,15,脉动（青柠）,2017/6/23 23:15,C,已出货未退款,已提现,饮料,功能饮料
DD201708167493629922190939109,E43A6E078A06874,4.5,4.5,52g旺旺仙贝,2017/6/23 23:16,E,已出货未退款,已提现,非饮料,膨化食品
DD20170816749355689473623942,E43A6E078A07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/23 23:29,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017052411145275F88734B3DEF,E43A6E078A04134,3.5,3.5,统一绿茶,2017/6/23 23:30,B,已出货未退款,已提现,饮料,茶饮料
DD201708081055221845733AF7484,E43A6E078A04228,3,3,怡宝纯净水,2017/6/23 23:30,C,已出货未退款,已提现,饮料,水
DD201708167493630263711496384,E43A6E078A04172,4,4,55g奥利奥原味夹心饼干,2017/6/23 23:31,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493630257853485136,E43A6E078A07631,4.5,4.5,40g乐事薯片黄瓜味,2017/6/23 23:32,D,已出货未退款,已提现,非饮料,膨化食品
DD201708167493630170856044957,E43A6E078A07631,4.5,4.5,250ml燕塘原味酸奶,2017/6/23 23:34,D,已出货未退款,已提现,饮料,乳制品
DD201708167493593504689243228,E43A6E078A04228,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/6/23 23:36,C,已出货未退款,已提现,饮料,咖啡
DD2017072707233493A793AFD515F,E43A6E078A04172,6,6,红牛,2017/6/23 23:44,A,已出货未退款,已提现,饮料,功能饮料
DD2017042123373118A4184DA829C,E43A6E078A07631,4.5,4.5,脉动,2017/6/23 23:44,D,已出货未退款,已提现,饮料,功能饮料
DD201708167493556893124462716,E43A6E078A04228,12,12,500ml加多宝,2017/6/24 0:03,C,已出货未退款,已提现,饮料,茶饮料
DD201708167493630136159885245,E43A6E078A06874,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/24 0:06,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493342903773977122,E43A6E078A04228,12.5,12.5,100g*5瓶益力多,2017/6/24 0:12,C,已出货未退款,已提现,饮料,乳制品
DD20170421234500291BA853A351C,E43A6E078A04172,2.5,2.5,雪碧330ml,2017/6/24 0:13,A,已出货未退款,已提现,饮料,碳酸饮料
DD2017072707304622F4F3227E08F,E43A6E078A04134,4,4,阿萨姆奶茶,2017/6/24 0:13,B,已出货未退款,已提现,饮料,茶饮料
DD201708167493342978493944715,E43A6E078A07631,4.5,4.5,50g上好佳田园薯片番茄味,2017/6/24 0:14,D,已出货未退款,已提现,非饮料,膨化食品
DD201708167493343093433102382,E43A6E078A04172,8,8,新麦潮天然酵母面包,2017/6/24 0:15,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493343139165360383,E43A6E078A04228,4.5,4.5,250ml燕塘甜牛奶,2017/6/24 0:30,C,已出货未退款,已提现,饮料,乳制品
DD2017081674935568755381253,E43A6E078A04134,0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/24 1:03,B,已出货未退款,已提现,非饮料,膨化食品
DD2017051916491117C01BE4002F1,E43A6E078A04228,2,2,怡宝纯净水,2017/6/24 1:30,C,已出货未退款,已提现,饮料,水
DD2017080415232966799DFB8D518,E43A6E078A06874,3,3,果粒橙,2017/6/24 1:30,E,已出货未退款,已提现,饮料,果蔬饮料
DD201708167493630026897213992,E43A6E078A04228,3,3,40g双汇玉米热狗肠,2017/6/24 1:31,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170808104456386F56DA6A630,E43A6E078A04228,3,3,怡宝纯净水,2017/6/24 1:41,C,已出货未退款,已提现,饮料,水
DD2017042123454955A396836E1B8,E43A6E078A07631,4.5,4.5,脉动,2017/6/24 1:41,D,已出货未退款,已提现,饮料,功能饮料
DD201708167493343422891048023,E43A6E078A04134,1.5,1.5,45g双汇泡面拍挡,2017/6/24 1:43,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493343458586257254,E43A6E078A07631,4,4,85g新麦潮北海道吐司,2017/6/24 1:45,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493343586064250186,E43A6E078A07631,3,3,40g双汇玉米热狗肠,2017/6/24 1:46,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493343594012785464,E43A6E078A07631,7.5,7.5,145ml旺仔牛奶盒装,2017/6/24 1:47,D,已出货未退款,已提现,饮料,乳制品
DD201708167493870007114569676,E43A6E078A06874,2,2,5片装益达绿箭口香糖,2017/6/24 2:21,E,已出货未退款,已提现,非饮料,糖果/巧克力
DD2017042200015123AE88DD4334C,E43A6E078A04172,4.5,4.5,银鹭八宝粥,2017/6/24 2:47,A,已出货未退款,已提现,饮料,方便速食
DD201707270731119989263F07C01,E43A6E078A04228,4,4,阿萨姆奶茶,2017/6/24 2:47,C,已出货未退款,已提现,饮料,茶饮料
DD201708167493343680904268095,E43A6E078A07631,2,2,85g新麦潮手撕面包（提子味）,2017/6/24 2:48,D,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493343684829118372,E43A6E078A04172,3.5,3.5,600ml可口可乐,2017/6/24 2:49,A,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493874757944429122,E43A6E078A06874,2,2,5片装益达绿箭口香糖,2017/6/24 2:52,E,已出货未退款,已提现,非饮料,糖果/巧克力
DD20170804152223857DD257C3A96,E43A6E078A04134,4,4,统一冰红茶,2017/6/24 3:18,B,已出货未退款,已提现,饮料,茶饮料
DD2017042200174616485E93CEAB3,E43A6E078A07631,4.5,4.5,营养快线,2017/6/24 3:18,D,已出货未退款,已提现,饮料,乳制品
DD201708167493343808039354689,E43A6E078A07631,4,4,450ml美汁源果粒橙,2017/6/24 3:27,D,已出货未退款,已提现,饮料,果蔬饮料
DD201708167493343870711865187,E43A6E078A04172,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/6/24 3:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017042201332633D55CE71CFF7,E43A6E078A04172,4.5,4.5,脉动,2017/6/24 3:30,A,已出货未退款,已提现,饮料,功能饮料
DD201707270734141866D23830A55,E43A6E078A06874,3,3,怡宝纯净水,2017/6/24 3:30,E,已出货未退款,已提现,饮料,水
DD201708167493556811684990187,E43A6E078A04134,3,3,250ml维他原味豆奶,2017/6/24 4:16,B,已出货未退款,已提现,饮料,植物蛋白
DD201708167493630026456990466,E43A6E078A04228,3,3,250ml维他奶低糖原味,2017/6/24 4:17,C,已出货未退款,已提现,饮料,植物蛋白
DD201708167493205449071147332,E43A6E078A06874,2.5,2.5,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 4:29,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493629939052722521,E43A6E078A04134,4.5,4.5,250ml燕塘甜牛奶,2017/6/24 4:39,B,已出货未退款,已提现,饮料,乳制品
DD201708167493344102571566323,E43A6E078A07631,5,5,85g统一老坛酸菜牛肉面,2017/6/24 5:04,D,已出货未退款,已提现,非饮料,方便速食
DD201708167493344143747820441,E43A6E078A07631,1.8,1.8,32g卫龙亲嘴烧,2017/6/24 6:36,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493344168639374945,E43A6E078A04228,4.5,4.5,55g奥利奥原味芝士饼干,2017/6/24 7:09,C,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493344278565443371,E43A6E078A07631,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/24 7:38,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017042202303448DF5A2E5DF96,E43A6E078A04172,4.5,4.5,脉动,2017/6/24 7:40,A,已出货未退款,已提现,饮料,功能饮料
DD2017072707361564532A10A63DB,E43A6E078A06874,3,3,怡宝纯净水,2017/6/24 7:40,E,已出货未退款,已提现,饮料,水
DD201704220735541175A9A596C75,E43A6E078A07631,4.5,4.5,营养快线,2017/6/24 7:41,D,已出货未退款,已提现,饮料,乳制品
DD20170727073808931AF2EC8F71C,E43A6E078A06874,3,3,怡宝纯净水,2017/6/24 7:41,E,已出货未退款,已提现,饮料,水
DD201708167493344306787349018,E43A6E078A04172,2.5,2.5,145ml旺仔牛奶盒装,2017/6/24 7:42,A,已出货未退款,已提现,饮料,乳制品
DD201708167493497422709872924,E43A6E078A07631,4.5,4.5,78g卫龙亲嘴语辣条,2017/6/24 8:14,D,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493497397541764068,E43A6E078A04172,6,6,86g合味道海鲜风味,2017/6/24 8:15,A,已出货未退款,已提现,非饮料,方便速食
DD201708167493344362494369648,E43A6E078A04228,3,3,70g乖媳妇野山泡椒凤爪,2017/6/24 8:58,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493344377307850259,E43A6E078A07631,6,6,250ml维他柠檬茶,2017/6/24 8:59,D,已出货未退款,已提现,饮料,茶饮料
DD201708167493819846561369666,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017/6/24 9:00,C,已出货未退款,已提现,饮料,植物蛋白
DD20170808104351492C798A42986,E43A6E078A04228,3,3,怡宝纯净水,2017/6/24 9:00,C,已出货未退款,已提现,饮料,水
DD201708167493767658796654661,E43A6E078A04134,3,3,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 9:24,B,已出货未退款,已提现,非饮料,饼干糕点
DD2017080810393787404E1360270,E43A6E078A04134,3,3,怡宝纯净水,2017/6/24 9:24,B,已出货未退款,已提现,饮料,水
DD201708167493222451669221591,E43A6E078A06874,3.5,3.5,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 9:26,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493629896787825356,E43A6E078A04172,3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/24 9:33,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493226862857343965,E43A6E078A06874,3.5,3.5,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 9:52,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493344658117410867,E43A6E078A04228,5,5,500ml统一阿萨姆奶茶,2017/6/24 9:53,C,已出货未退款,已提现,饮料,茶饮料
DD201708167493344707558582023,E43A6E078A04134,4.5,4.5,52g旺旺仙贝,2017/6/24 10:06,B,已出货未退款,已提现,非饮料,膨化食品
DD2017080810194679CE08029B9A0,E43A6E078A04134,3,3,怡宝纯净水,2017/6/24 10:09,B,已出货未退款,已提现,饮料,水
DD2017050923214761171622ECA09,E43A6E078A04228,4,4,阿萨姆奶茶,2017/6/24 10:09,C,已出货未退款,已提现,饮料,茶饮料
DD201708167493629892444163849,E43A6E078A04134,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/6/24 10:13,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170509024353448284BFF6F8B,E43A6E078A04172,4,4,东鹏特饮,2017/6/24 10:23,A,已出货未退款,已提现,饮料,功能饮料
DD20170808101055131B146CA4C15,E43A6E078A04134,3,3,怡宝纯净水,2017/6/24 10:23,B,已出货未退款,已提现,饮料,水
DD2017051916485445FF21D98334A,E43A6E078A04228,3.5,3.5,雪碧（500ml）,2017/6/24 10:23,C,已出货未退款,已提现,饮料,碳酸饮料
DD2017051916434945F3DAAA58824,E43A6E078A04134,3.5,3.5,可口可乐（500ml）,2017/6/24 10:46,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708081003293667B24F5F4D8,E43A6E078A04228,3,3,怡宝纯净水,2017/6/24 10:46,C,已出货未退款,已提现,饮料,水
DD201708167493344777221091326,E43A6E078A04228,8.4,8.4,250ml维他原味豆奶,2017/6/24 10:49,C,已出货未退款,已提现,饮料,植物蛋白
DD2017042208052832DFB6C7E000E,E43A6E078A04172,4.5,4.5,脉动,2017/6/24 11:26,A,已出货未退款,已提现,饮料,功能饮料
DD2017080810032354567BF3A9AD2,E43A6E078A04134,3,3,怡宝纯净水,2017/6/24 11:26,B,已出货未退款,已提现,饮料,水
DD201708167493240888213634769,E43A6E078A06874,2.5,2.5,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 11:27,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493768275932102318,E43A6E078A04172,3,3,12g劲仔小鱼麻辣味,2017/6/24 12:02,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493941252228397219,E43A6E078A04172,0.8,0.8,20g咪咪虾条马来西亚风味,2017/6/24 12:02,A,已出货未退款,已提现,非饮料,膨化食品
DD201708167493768632852533343,E43A6E078A04172,3,3,250ml维他柠檬茶,2017/6/24 12:02,A,已出货未退款,已提现,饮料,茶饮料
DD20170816749345061214219706,E43A6E078A04172,9,9,600ml脉动青柠,2017/6/24 12:02,A,已出货未退款,已提现,饮料,功能饮料
DD201708167493490935697356744,E43A6E078A04172,5,5,85g统一老坛酸菜牛肉面,2017/6/24 12:02,A,已出货未退款,已提现,非饮料,方便速食
DD20170524101217148EC427F8A63,E43A6E078A04172,4,4,阿萨姆奶茶,2017/6/24 12:02,A,已出货未退款,已提现,饮料,茶饮料
DD2017052410123917D01239D2FCB,E43A6E078A04134,2,2,怡宝纯净水,2017/6/24 12:02,B,已出货未退款,已提现,饮料,水
DD201708167493788154287941849,E43A6E078A04228,3,3,250ml维他奶低糖原味,2017/6/24 12:02,C,已出货未退款,已提现,饮料,植物蛋白
DD2017080810030484A5CEAE0DC6A,E43A6E078A04228,5,5,王老吉（500ml）,2017/6/24 12:02,C,已出货未退款,已提现,饮料,茶饮料
DD20170422093436857CE781E5B9D,E43A6E078A07631,4.5,4.5,脉动,2017/6/24 12:02,D,已出货未退款,已提现,饮料,功能饮料
DD201708167493593441952210983,E43A6E078A04134,1.5,1.5,双汇玉米热狗肠,2017/6/24 12:11,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493245948532899891,E43A6E078A06874,3,3,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 12:12,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493898847780353175,E43A6E078A04172,1.6,1.6,2g韩国海牌海苔,2017/6/24 12:13,A,已出货未退款,已提现,非饮料,海味零食
DD2017051616020062075888F898C,E43A6E078A04172,2,2,鸭翅,2017/6/24 12:13,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017052208413311151076D9B91,E43A6E078A04134,3,3,统一冰红茶,2017/6/24 12:13,B,已出货未退款,已提现,饮料,茶饮料
DD2017080520445126BD004CBDF16,E43A6E078A04228,5,5,脉动,2017/6/24 12:13,C,已出货未退款,已提现,饮料,功能饮料
DD2017052208403091C758AEF1B23,E43A6E078A06874,3.5,3.5,统一绿茶,2017/6/24 12:13,E,已出货未退款,已提现,饮料,茶饮料
DD201708167493556755368959766,E43A6E078A04228,3,3,13g无穷烤鸡小腿蜂蜜味,2017/6/24 12:14,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493344929105015082,E43A6E078A04134,11,11,250ml红牛,2017/6/24 12:16,B,已出货未退款,已提现,饮料,功能饮料
DD201708167493344941090495712,E43A6E078A04172,3,3,13g无穷烤鸡小腿蜂蜜味,2017/6/24 12:17,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493344976325045546,E43A6E078A04228,3,3,250ml维他柠檬茶,2017/6/24 12:18,C,已出货未退款,已提现,饮料,茶饮料
DD2017050812271810BEA76152FBB,E43A6E078A04172,3,3,伊利纯牛奶,2017/6/24 12:47,A,已出货未退款,已提现,饮料,乳制品
DD2017080415215741CFBE43FD1B2,E43A6E078A06874,3.5,3.5,东鹏特饮,2017/6/24 12:47,E,已出货未退款,已提现,饮料,功能饮料
DD201708167493535160381412615,E43A6E078A04172,1.6,1.6,20g咪咪虾条马来西亚风味,2017/6/24 12:52,A,已出货未退款,已提现,非饮料,膨化食品
DD201708167493278220420728216,E43A6E078A06874,2.5,2.5,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 13:24,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493630756302691456,E43A6E078A06874,4.5,4.5,燕塘原味酸奶,2017/6/24 13:25,E,已出货未退款,已提现,饮料,乳制品
DD2017080810024255FB6A082E94C,E43A6E078A04134,5,5,王老吉（500ml）,2017/6/24 13:27,B,已出货未退款,已提现,饮料,茶饮料
DD20170519164224785E7E4975430,E43A6E078A04228,2.5,2.5,伊利优酸乳,2017/6/24 13:27,C,已出货未退款,已提现,饮料,乳制品
DD201708167493270376552302415,E43A6E078A04172,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/6/24 13:28,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017072707431199E015110909B,E43A6E078A04172,6,6,红牛,2017/6/24 13:28,A,已出货未退款,已提现,饮料,功能饮料
DD201708167493293890479602476,E43A6E078A06874,2.5,2.5,58g丽芝士纳宝帝奶酪威化饼干,2017/6/24 13:39,E,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493941722740556721,E43A6E078A04228,0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017/6/24 13:42,C,已出货未退款,已提现,非饮料,膨化食品
DD20170802060955741679E1F630C,E43A6E078A04228,3,3,怡宝纯净水,2017/6/24 13:42,C,已出货未退款,已提现,饮料,水
DD201708167493493240762180467,E43A6E078A04134,7,7,250ml燕塘甜牛奶,2017/6/24 13:51,B,已出货未退款,已提现,饮料,乳制品
DD2017080315292617D59E1B8D989,E43A6E078A04228,4,4,王老吉（罐）,2017/6/24 13:55,C,已出货未退款,已提现,饮料,茶饮料
DD2017042211214198BC48A95E662,E43A6E078A07631,4,4,营养快线,2017/6/24 13:55,D,已出货未退款,已提现,饮料,乳制品
DD201708041519472648B452FEAB9,E43A6E078A04134,3,3,怡宝纯净水,2017/6/24 13:56,B,已出货未退款,已提现,饮料,水
DD2017042211494835C24770B4008,E43A6E078A07631,4.5,4.5,脉动,2017/6/24 13:56,D,已出货未退款,已提现,饮料,功能饮料
DD201708167493535083996457753,E43A6E078A04228,6,6,20g马来西亚风味咪咪蟹味粒0219,2017/6/24 14:09,C,已出货未退款,已提现,非饮料,膨化食品
DD201708167493629483770146451,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/6/24 14:11,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708052044123216CAED13C5D,E43A6E078A04134,5,5,脉动,2017/6/24 14:30,B,已出货未退款,已提现,饮料,功能饮料
DD20170422125308320A624F4E3CF,E43A6E078A07631,4.5,4.5,脉动,2017/6/24 14:30,D,已出货未退款,已提现,饮料,功能饮料
DD20170808100151254C64100913E,E43A6E078A04134,5,5,营养快线,2017/6/24 14:32,B,已出货未退款,已提现,饮料,乳制品
DD20170522074843202A46C37115E,E43A6E078A06874,3.5,3.5,雪碧（500ml）,2017/6/24 14:32,E,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493345089203378237,E43A6E078A07631,5.5,5.5,85g统一老坛酸菜牛肉面,2017/6/24 14:40,D,已出货未退款,已提现,非饮料,方便速食
DD201708167493629460046188352,E43A6E078A04134,3.5,3.5,600ml可口可乐,2017/6/24 14:44,B,已出货未退款,已提现,饮料,碳酸饮料
DD201708167493630817764832378,E43A6E078A06874,4.5,4.5,80g香飘飘椰果奶茶原味,2017/6/24 14:45,E,已出货未退款,已提现,饮料,茶饮料
DD201708167493455173529574278,E43A6E078A04228,7,7,130g果王玉带蚕豆,2017/6/24 14:51,C,已出货未退款,已提现,非饮料,坚果炒货
DD201708167493478846924397162,E43A6E078A04228,4.5,4.5,250ml燕塘红枣牛奶,2017/6/24 14:51,C,已出货未退款,已提现,饮料,乳制品
